UserID,Experiment,SessionNum,Trial,Date,Question,Answer,Response,RT,LenScore,LenAcc,StrictAcc,Info,TrialType,Feedback,DurationControl,Group,Phase,ContextCond,Pic
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,139,4/18/17 4:04,contribution,custom,custom,5.031,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bathroom.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,140,4/18/17 4:04,management,prophet,prophet,7.992,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,CircusTrain.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,141,4/18/17 4:04,reaction,mango,,5.737,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,library.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,142,4/18/17 4:04,origin,stump,,4.831,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,lab.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,143,4/18/17 4:04,misconception,tailor,,4.102,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Poker.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,144,4/18/17 4:05,interest,horse,,11.462,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,casino.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,145,4/18/17 4:05,ingratitude,sleep,,3.785,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bowling.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,146,4/18/17 4:05,knowledge,parrot,,9.4,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Phones.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,147,4/18/17 4:05,debacle,pearl,pearl,5.62,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,winterscene.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,148,4/18/17 4:05,wistfulness,oyster,oyster,4.968,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,BounceHouse.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,149,4/18/17 4:05,aptitude,trouble,,7.595,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,tracks.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,150,4/18/17 4:06,effort,garden,,6.098,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Satellite.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,151,4/18/17 4:06,freedom,forgery,,5.268,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,ColdCamping.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,152,4/18/17 4:06,disparity,quarry,quarry,5.358,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,cave.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,153,4/18/17 4:06,hatred,olives,olives,5.629,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,windmills.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,154,4/18/17 4:06,contribution,custom,custom,4.328,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bathroom.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,155,4/18/17 4:06,management,prophet,prophet,4.941,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,CircusTrain.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,156,4/18/17 4:06,reaction,mango,mango,4.355,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,library.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,157,4/18/17 4:06,origin,stump,,6.199,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,lab.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,158,4/18/17 4:07,misconception,tailor,,13.077,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Poker.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,159,4/18/17 4:07,interest,horse,horse,3.996,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,casino.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,160,4/18/17 4:07,ingratitude,sleep,sleep,5.414,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bowling.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,161,4/18/17 4:07,knowledge,parrot,,24.889,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Phones.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,162,4/18/17 4:07,debacle,pearl,pearl,5.371,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,winterscene.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,163,4/18/17 4:08,wistfulness,oyster,oyster,6.627,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,BounceHouse.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,164,4/18/17 4:08,aptitude,trouble,,10.032,0,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,tracks.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,165,4/18/17 4:08,effort,garden,garden,5.596,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Satellite.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,166,4/18/17 4:08,freedom,forgery,forgery,6.189,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,ColdCamping.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,167,4/18/17 4:08,disparity,quarry,quarry,4.711,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,cave.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,168,4/18/17 4:08,hatred,olives,olives,4.186,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,windmills.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,169,4/18/17 4:08,contribution,custom,custom,4.098,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bathroom.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,170,4/18/17 4:09,management,prophet,mango,4.421,16.66666667,0,0,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,CircusTrain.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,171,4/18/17 4:09,reaction,mango,mango,5.211,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,library.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,172,4/18/17 4:09,origin,stump,stump,4.535,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,lab.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,173,4/18/17 4:09,misconception,tailor,tailor,8.15,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Poker.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,174,4/18/17 4:09,interest,horse,horse,4.931,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,casino.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,175,4/18/17 4:09,ingratitude,sleep,sleep,4.153,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,bowling.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,176,4/18/17 4:09,knowledge,parrot,parrot,8.448,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Phones.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,177,4/18/17 4:10,debacle,pearl,pearl,5.565,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,winterscene.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,178,4/18/17 4:10,wistfulness,oyster,oyster,6.26,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,BounceHouse.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,179,4/18/17 4:10,aptitude,trouble,trouble,4.26,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,tracks.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,180,4/18/17 4:10,effort,garden,garden,11.719,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,Satellite.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,181,4/18/17 4:10,freedom,forgery,forgery,5.407,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,ColdCamping.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,182,4/18/17 4:10,disparity,quarry,quarry,4.353,100,1,1,ab,testoverpic,Feedback,UserTiming,B,InitialStudy,Fixed,cave.jpg
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,183,4/18/17 4:11,,,,10.318,0,0,1,,StepOut,NA,NA,soTest.html,,,
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,184,4/18/17 4:11,evidence,poison,poson,6.837,90.90909091,1,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,185,4/18/17 4:11,emancipation,leech,leech,4.355,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,186,4/18/17 4:11,honour,flood,labor,6.75,40,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,187,4/18/17 4:11,mood,story,harbor,13.682,36.36363636,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,188,4/18/17 4:11,ignorance,almond,,14.294,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,189,4/18/17 4:11,crisis,plate,plate,5.812,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,190,4/18/17 4:12,determination,harbor,manure,13.102,33.33333333,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,191,4/18/17 4:12,predicament,shorts,shorts,3.464,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,192,4/18/17 4:12,array,blame,blame,3.067,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,193,4/18/17 4:12,simile,cheese,cheese,2.778,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,194,4/18/17 4:12,sentiment,corpse,corpse,4.1,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,195,4/18/17 4:12,gender,donkey,donkey,3.715,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,196,4/18/17 4:12,mercy,flavor,hope,3.355,20,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,197,4/18/17 4:12,satire,scarf,scarf,3.219,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,198,4/18/17 4:12,hope,yeast,,6.607,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,199,4/18/17 4:12,exactitude,divorce,divorce,8.922,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,200,4/18/17 4:12,situation,manure,,3.048,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,201,4/18/17 4:13,inducement,barrel,divorce,11.809,30.76923077,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,202,4/18/17 4:13,obsession,bucket,monkey,9.179,33.33333333,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,203,4/18/17 4:13,duty,invoice,,7.016,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,204,4/18/17 4:13,disposition,maggot,manure,5.632,33.33333333,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,205,4/18/17 4:13,immunity,mystery,,3.974,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,206,4/18/17 4:13,session,queen,queen,2.495,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,207,4/18/17 4:13,fantasy,agent,,2.301,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,208,4/18/17 4:13,belief,monkey,,2.872,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,209,4/18/17 4:13,hypothesis,society,,5.379,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,210,4/18/17 4:13,cost,rumor,,2.804,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,211,4/18/17 4:13,hour,friend,friend,4.289,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,212,4/18/17 4:13,figment,wound,wound,2.904,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,213,4/18/17 4:14,blasphemy,doctor,doctor,9.855,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,214,4/18/17 4:14,wistfulness,oyster,oyster,2.753,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,215,4/18/17 4:14,disparity,quarry,,6.02,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,216,4/18/17 4:14,interest,horse,,2.979,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,217,4/18/17 4:14,misconception,tailor,,9.499,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,218,4/18/17 4:14,reaction,mango,,3.031,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,219,4/18/17 4:14,freedom,forgery,leech,3.25,16.66666667,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,220,4/18/17 4:14,ingratitude,sleep,,4.054,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,221,4/18/17 4:14,knowledge,parrot,parrot,4.037,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,222,4/18/17 4:14,management,prophet,prophet,4.645,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,223,4/18/17 4:14,origin,stump,,6.458,0,0,0,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,224,4/18/17 4:15,effort,garden,garden,4.33,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,225,4/18/17 4:15,aptitude,trouble,trouble,5.569,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,226,4/18/17 4:15,contribution,custom,custom,3.36,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,227,4/18/17 4:15,debacle,pearl,pearl,3.771,100,1,1,ab,test,NoFeedback,UserTiming,C,FinalTest,None,na
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,228,4/18/17 4:15,hatred,olives,,2.247,0,0,0,ab,test,NoFeedback,UserTiming
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,FQ1,4/18/17 4:15,6.007,Smooth,Words1.txt,Order5.txt,,,,,,,,,,,
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,FQ2,4/18/17 4:15,4.666,Naive,Words1.txt,Order5.txt,,,,,,,,,,,
A1NITBXDX8TN7T,FlashcardsContextPics_2,1,AllExtraInfo,4/18/17 4:15,NA,Female,46,"Graduate degree (Masters Doctorate etc.)",Fluent,USA,Smooth,Naive,Words1.txt,Order5.txt,http://pincub.com/327MB/login.php?username=A1NITBXDX8TN7Tsessionnum=2,,,,
